pedido_id,fecha,cliente_id,producto_id,nombre_producto,categoria,unidades,precio_unitario,importe_total
P1562,2022-09-30,C016,F002,Amoxicilina,antibiótico,10,0.3,3.0
P1563,2021-11-25,C148,F005,Paracetamol,analgésico,12,0.15,1.8
P1564,2021-01-02,C022,F002,Amoxicilina,antibiótico,105,0.3,31.5
P1565,2023-04-21,C121,F006,Augmentine,antibiótico,76,0.45,34.2
P1566,2024-01-15,C123,F004,Remdesivir,antiviral,8,400.0,3200.0
P1567,2022-10-16,C021,F004,Remdesivir,antiviral,45,400.0,18000.0
P1568,2021-03-11,C171,F001,Insulina Lantus,hormona,34,22.0,748.0
P1569,2022-05-10,C101,F005,Paracetamol,analgésico,42,0.15,6.3
P1570,2022-09-19,C062,F003,Ventolin,broncodilatador,35,4.75,166.25
P1571,2023-09-29,C092,F003,Ventolin,broncodilatador,16,4.75,76.0
P1572,2022-01-16,C041,F003,Ventolin,broncodilatador,25,4.75,118.75
P1573,2024-11-09,C089,F005,Paracetamol,analgésico,63,0.15,9.45
P1574,2021-08-22,C059,F004,Remdesivir,antiviral,91,400.0,36400.0
P1575,2023-01-21,C122,F007,Metformina,antidiabético,23,0.18,4.14
P1576,2021-06-07,C192,F007,Metformina,antidiabético,87,0.18,15.66
P1577,2024-05-28,C090,F003,Ventolin,broncodilatador,21,4.75,99.75
P1578,2021-03-20,C088,F004,Remdesivir,antiviral,102,400.0,40800.0
P1579,2023-02-17,C125,F003,Ventolin,broncodilatador,76,4.75,361.0
P1580,2021-06-02,C076,F004,Remdesivir,antiviral,89,400.0,35600.0
P1581,2024-01-12,C087,F005,Paracetamol,analgésico,64,0.15,9.6
P1582,2022-02-06,C132,F004,Remdesivir,antiviral,18,400.0,7200.0
P1583,2023-05-01,C156,F004,Remdesivir,antiviral,10,400.0,4000.0
P1584,2021-03-09,C089,F006,Augmentine,antibiótico,50,0.45,22.5
P1585,2022-01-08,C145,F004,Remdesivir,antiviral,14,400.0,5600.0
P1586,2024-01-14,C171,F007,Metformina,antidiabético,46,0.18,8.28
P1587,2024-12-05,C047,F005,Paracetamol,analgésico,79,0.15,11.85
P1588,2021-01-19,C113,F002,Amoxicilina,antibiótico,59,0.3,17.7
P1589,2023-02-09,C112,F003,Ventolin,broncodilatador,26,4.75,123.5
P1590,2024-02-16,C065,F005,Paracetamol,analgésico,57,0.15,8.55
P1591,2022-06-22,C093,F005,Paracetamol,analgésico,46,0.15,6.9
P1592,2022-06-07,C095,F005,Paracetamol,analgésico,43,0.15,6.45
P1593,2022-03-22,C024,F004,Remdesivir,antiviral,61,400.0,24400.0
P1594,2023-04-07,C077,F002,Amoxicilina,antibiótico,8,0.3,2.4
P1595,2021-05-20,C092,F007,Metformina,antidiabético,25,0.18,4.5
P1596,2023-04-06,C098,F003,Ventolin,broncodilatador,42,4.75,199.5
P1597,2023-11-16,C142,F007,Metformina,antidiabético,22,0.18,3.96
P1598,2023-08-26,C159,F003,Ventolin,broncodilatador,58,4.75,275.5
P1599,2024-05-08,C128,F006,Augmentine,antibiótico,74,0.45,33.3
P1600,2022-06-02,C151,F004,Remdesivir,antiviral,71,400.0,28400.0
P1601,2022-11-30,C190,F007,Metformina,antidiabético,10,0.18,1.8
P1602,2024-08-17,C098,F005,Paracetamol,analgésico,27,0.15,4.05
P1603,2023-05-19,C176,F001,Insulina Lantus,hormona,76,22.0,1672.0
P1604,2023-05-12,C035,F001,Insulina Lantus,hormona,50,22.0,1100.0
P1605,2024-04-09,C113,F003,Ventolin,broncodilatador,119,4.75,565.25
P1606,2024-11-23,C176,F001,Insulina Lantus,hormona,84,22.0,1848.0
P1607,2024-02-11,C063,F003,Ventolin,broncodilatador,1,4.75,4.75
P1608,2023-09-10,C105,F003,Ventolin,broncodilatador,32,4.75,152.0
P1609,2024-02-06,C089,F004,Remdesivir,antiviral,97,400.0,38800.0
P1610,2024-01-23,C140,F007,Metformina,antidiabético,34,0.18,6.12
P1611,2024-09-20,C038,F001,Insulina Lantus,hormona,60,22.0,1320.0
P1612,2024-09-05,C025,F006,Augmentine,antibiótico,55,0.45,24.75
P1613,2023-05-02,C172,F004,Remdesivir,antiviral,44,400.0,17600.0
P1614,2021-06-06,C122,F007,Metformina,antidiabético,30,0.18,5.4
P1615,2022-08-02,C113,F001,Insulina Lantus,hormona,94,22.0,2068.0
P1616,2023-06-14,C075,F005,Paracetamol,analgésico,56,0.15,8.4
P1617,2023-08-31,C110,F004,Remdesivir,antiviral,58,400.0,23200.0
P1618,2024-08-30,C168,F004,Remdesivir,antiviral,94,400.0,37600.0
P1619,2021-09-27,C010,F006,Augmentine,antibiótico,107,0.45,48.15
P1620,2023-09-11,C153,F003,Ventolin,broncodilatador,48,4.75,228.0
P1621,2024-12-24,C158,F004,Remdesivir,antiviral,83,400.0,33200.0
P1622,2024-01-06,C152,F007,Metformina,antidiabético,61,0.18,10.98
P1623,2023-10-01,C163,F003,Ventolin,broncodilatador,22,4.75,104.5
P1624,2021-01-13,C166,F005,Paracetamol,analgésico,155,0.15,23.25
P1625,2021-08-11,C107,F003,Ventolin,broncodilatador,122,4.75,579.5
P1626,2023-03-12,C161,F001,Insulina Lantus,hormona,69,22.0,1518.0
P1627,2023-04-22,C193,F007,Metformina,antidiabético,83,0.18,14.94
P1628,2021-08-16,C092,F004,Remdesivir,antiviral,12,400.0,4800.0
P1629,2023-07-30,C185,F004,Remdesivir,antiviral,98,400.0,39200.0
P1630,2023-04-12,C155,F002,Amoxicilina,antibiótico,95,0.3,28.5
P1631,2021-03-25,C033,F004,Remdesivir,antiviral,86,400.0,34400.0
P1632,2023-09-29,C128,F005,Paracetamol,analgésico,98,0.15,14.7
P1633,2021-12-21,C081,F006,Augmentine,antibiótico,35,0.45,15.75
P1634,2021-05-25,C062,F007,Metformina,antidiabético,38,0.18,6.84
P1635,2024-11-05,C062,F001,Insulina Lantus,hormona,40,22.0,880.0
P1636,2022-08-09,C012,F001,Insulina Lantus,hormona,67,22.0,1474.0
P1637,2022-04-05,C123,F001,Insulina Lantus,hormona,4,22.0,88.0
P1638,2022-05-18,C009,F004,Remdesivir,antiviral,45,400.0,18000.0
P1639,2021-10-11,C156,F004,Remdesivir,antiviral,5,400.0,2000.0
P1640,2022-03-21,C162,F006,Augmentine,antibiótico,6,0.45,2.7
P1641,2022-08-02,C130,F005,Paracetamol,analgésico,23,0.15,3.45
P1642,2024-07-18,C054,F004,Remdesivir,antiviral,95,400.0,38000.0
P1643,2022-06-03,C138,F006,Augmentine,antibiótico,41,0.45,18.45
P1644,2023-05-20,C023,F001,Insulina Lantus,hormona,68,22.0,1496.0
P1645,2023-09-16,C115,F003,Ventolin,broncodilatador,58,4.75,275.5
P1646,2023-02-25,C082,F007,Metformina,antidiabético,30,0.18,5.4
P1647,2023-02-23,C036,F003,Ventolin,broncodilatador,89,4.75,422.75
P1648,2021-12-18,C060,F001,Insulina Lantus,hormona,75,22.0,1650.0
P1649,2022-03-05,C026,F004,Remdesivir,antiviral,66,400.0,26400.0
P1650,2023-04-08,C007,F006,Augmentine,antibiótico,17,0.45,7.65
P1651,2023-12-10,C053,F007,Metformina,antidiabético,15,0.18,2.7
P1652,2022-08-17,C062,F006,Augmentine,antibiótico,24,0.45,10.8
P1653,2021-04-13,C168,F006,Augmentine,antibiótico,84,0.45,37.8
P1654,2021-05-16,C074,F004,Remdesivir,antiviral,72,400.0,28800.0
P1655,2021-01-06,C120,F006,Augmentine,antibiótico,15,0.45,6.75
P1656,2023-01-04,C029,F003,Ventolin,broncodilatador,81,4.75,384.75
P1657,2024-01-01,C056,F006,Augmentine,antibiótico,17,0.45,7.65
P1658,2024-11-22,C035,F004,Remdesivir,antiviral,56,400.0,22400.0
P1659,2021-12-20,C111,F006,Augmentine,antibiótico,88,0.45,39.6
P1660,2024-06-03,C014,F004,Remdesivir,antiviral,27,400.0,10800.0
P1661,2022-03-08,C017,F004,Remdesivir,antiviral,68,400.0,27200.0
P1662,2023-11-15,C190,F001,Insulina Lantus,hormona,7,22.0,154.0
P1663,2024-03-28,C041,F005,Paracetamol,analgésico,22,0.15,3.3
P1664,2024-02-08,C198,F004,Remdesivir,antiviral,98,400.0,39200.0
P1665,2022-06-22,C046,F007,Metformina,antidiabético,1,0.18,0.18
P1666,2022-01-17,C011,F006,Augmentine,antibiótico,86,0.45,38.7
P1667,2021-11-12,C016,F007,Metformina,antidiabético,23,0.18,4.14
P1668,2024-11-14,C022,F004,Remdesivir,antiviral,144,400.0,57600.0
P1669,2022-01-08,C093,F004,Remdesivir,antiviral,50,400.0,20000.0
P1670,2021-08-04,C176,F007,Metformina,antidiabético,81,0.18,14.58
P1671,2022-09-25,C042,F004,Remdesivir,antiviral,78,400.0,31200.0
P1672,2022-09-09,C170,F004,Remdesivir,antiviral,18,400.0,7200.0
P1673,2023-05-09,C170,F002,Amoxicilina,antibiótico,9,0.3,2.7
P1674,2023-12-23,C023,F003,Ventolin,broncodilatador,44,4.75,209.0
P1675,2024-04-10,C041,F001,Insulina Lantus,hormona,20,22.0,440.0
P1676,2021-06-25,C051,F001,Insulina Lantus,hormona,19,22.0,418.0
P1677,2022-11-21,C049,F001,Insulina Lantus,hormona,36,22.0,792.0
P1678,2021-07-05,C003,F002,Amoxicilina,antibiótico,109,0.3,32.7
P1679,2022-02-13,C025,F005,Paracetamol,analgésico,83,0.15,12.45
P1680,2022-08-02,C021,F001,Insulina Lantus,hormona,44,22.0,968.0
P1681,2022-02-27,C151,F001,Insulina Lantus,hormona,73,22.0,1606.0
P1682,2024-11-05,C015,F002,Amoxicilina,antibiótico,17,0.3,5.1
P1683,2022-12-15,C128,F002,Amoxicilina,antibiótico,81,0.3,24.3
P1684,2023-01-30,C054,F004,Remdesivir,antiviral,114,400.0,45600.0
P1685,2023-05-15,C045,F003,Ventolin,broncodilatador,159,4.75,755.25
P1686,2023-11-06,C121,F002,Amoxicilina,antibiótico,65,0.3,19.5
P1687,2023-06-28,C175,F006,Augmentine,antibiótico,113,0.45,50.85
P1688,2023-02-24,C181,F004,Remdesivir,antiviral,7,400.0,2800.0
P1689,2024-07-18,C190,F006,Augmentine,antibiótico,1,0.45,0.45
P1690,2022-07-19,C129,F007,Metformina,antidiabético,5,0.18,0.9
P1691,2021-11-05,C012,F005,Paracetamol,analgésico,88,0.15,13.2
P1692,2024-07-22,C145,F001,Insulina Lantus,hormona,20,22.0,440.0
P1693,2024-01-13,C170,F002,Amoxicilina,antibiótico,1,0.3,0.3
P1694,2021-03-30,C155,F004,Remdesivir,antiviral,97,400.0,38800.0
P1695,2022-01-01,C021,F005,Paracetamol,analgésico,73,0.15,10.95
P1696,2022-12-04,C099,F001,Insulina Lantus,hormona,58,22.0,1276.0
P1697,2022-02-28,C157,F006,Augmentine,antibiótico,80,0.45,36.0
P1698,2021-01-22,C105,F006,Augmentine,antibiótico,39,0.45,17.55
P1699,2023-08-18,C169,F004,Remdesivir,antiviral,13,400.0,5200.0
P1700,2023-11-16,C196,F001,Insulina Lantus,hormona,45,22.0,990.0
P1701,2024-06-02,C074,F007,Metformina,antidiabético,58,0.18,10.44
P1702,2022-02-04,C127,F004,Remdesivir,antiviral,130,400.0,52000.0
P1703,2021-05-18,C090,F006,Augmentine,antibiótico,8,0.45,3.6
P1704,2021-12-03,C145,F007,Metformina,antidiabético,12,0.18,2.16
P1705,2023-01-27,C015,F004,Remdesivir,antiviral,49,400.0,19600.0
P1706,2021-02-22,C069,F004,Remdesivir,antiviral,134,400.0,53600.0
P1707,2021-06-21,C056,F003,Ventolin,broncodilatador,24,4.75,114.0
P1708,2024-07-19,C165,F002,Amoxicilina,antibiótico,85,0.3,25.5
P1709,2021-02-20,C072,F005,Paracetamol,analgésico,131,0.15,19.65
P1710,2022-07-09,C143,F006,Augmentine,antibiótico,61,0.45,27.45
P1711,2023-03-02,C115,F002,Amoxicilina,antibiótico,35,0.3,10.5
P1712,2024-03-15,C065,F001,Insulina Lantus,hormona,44,22.0,968.0
P1713,2024-05-30,C169,F006,Augmentine,antibiótico,1,0.45,0.45
P1714,2023-02-01,C005,F003,Ventolin,broncodilatador,78,4.75,370.5
P1715,2021-01-12,C105,F003,Ventolin,broncodilatador,36,4.75,171.0
P1716,2023-07-07,C081,F005,Paracetamol,analgésico,32,0.15,4.8
P1717,2021-08-13,C006,F001,Insulina Lantus,hormona,22,22.0,484.0
P1718,2023-09-07,C076,F006,Augmentine,antibiótico,73,0.45,32.85
P1719,2023-11-11,C118,F004,Remdesivir,antiviral,1,400.0,400.0
P1720,2021-08-19,C070,F002,Amoxicilina,antibiótico,112,0.3,33.6
P1721,2022-06-01,C191,F007,Metformina,antidiabético,106,0.18,19.08
P1722,2024-08-18,C161,F004,Remdesivir,antiviral,79,400.0,31600.0
P1723,2023-07-23,C011,F006,Augmentine,antibiótico,98,0.45,44.1
P1724,2022-11-21,C093,F006,Augmentine,antibiótico,36,0.45,16.2
P1725,2022-10-20,C144,F007,Metformina,antidiabético,78,0.18,14.04
P1726,2024-08-24,C115,F005,Paracetamol,analgésico,41,0.15,6.15
P1727,2023-08-14,C019,F003,Ventolin,broncodilatador,23,4.75,109.25
P1728,2021-07-22,C018,F003,Ventolin,broncodilatador,35,4.75,166.25
P1729,2024-09-07,C014,F002,Amoxicilina,antibiótico,19,0.3,5.7
P1730,2021-06-26,C145,F002,Amoxicilina,antibiótico,28,0.3,8.4
P1731,2021-09-02,C063,F006,Augmentine,antibiótico,6,0.45,2.7
P1732,2024-07-28,C014,F002,Amoxicilina,antibiótico,20,0.3,6.0
P1733,2022-02-23,C104,F002,Amoxicilina,antibiótico,4,0.3,1.2
P1734,2021-01-02,C049,F002,Amoxicilina,antibiótico,41,0.3,12.3
P1735,2023-09-18,C046,F003,Ventolin,broncodilatador,2,4.75,9.5
P1736,2021-06-17,C143,F005,Paracetamol,analgésico,79,0.15,11.85
P1737,2022-08-11,C015,F006,Augmentine,antibiótico,52,0.45,23.4
P1738,2024-12-12,C134,F003,Ventolin,broncodilatador,34,4.75,161.5
P1739,2023-03-03,C143,F007,Metformina,antidiabético,57,0.18,10.26
P1740,2022-09-02,C147,F005,Paracetamol,analgésico,88,0.15,13.2
P1741,2024-03-08,C126,F002,Amoxicilina,antibiótico,59,0.3,17.7
P1742,2023-04-03,C173,F007,Metformina,antidiabético,12,0.18,2.16
P1743,2021-08-12,C007,F002,Amoxicilina,antibiótico,37,0.3,11.1
P1744,2022-08-14,C036,F002,Amoxicilina,antibiótico,123,0.3,36.9
P1745,2023-12-30,C003,F005,Paracetamol,analgésico,110,0.15,16.5
P1746,2023-03-19,C171,F003,Ventolin,broncodilatador,66,4.75,313.5
P1747,2023-05-12,C037,F004,Remdesivir,antiviral,29,400.0,11600.0
P1748,2024-04-18,C018,F006,Augmentine,antibiótico,34,0.45,15.3
P1749,2021-09-11,C058,F004,Remdesivir,antiviral,100,400.0,40000.0
P1750,2022-12-10,C138,F002,Amoxicilina,antibiótico,50,0.3,15.0
P1751,2023-07-07,C116,F004,Remdesivir,antiviral,8,400.0,3200.0
P1752,2024-08-09,C131,F002,Amoxicilina,antibiótico,9,0.3,2.7
P1753,2023-12-11,C167,F003,Ventolin,broncodilatador,1,4.75,4.75
P1754,2024-12-31,C135,F001,Insulina Lantus,hormona,74,22.0,1628.0
P1755,2023-03-11,C020,F006,Augmentine,antibiótico,90,0.45,40.5
P1756,2024-08-18,C178,F004,Remdesivir,antiviral,29,400.0,11600.0
P1757,2022-01-23,C141,F002,Amoxicilina,antibiótico,76,0.3,22.8
P1758,2021-09-11,C037,F002,Amoxicilina,antibiótico,29,0.3,8.7
P1759,2023-11-25,C063,F001,Insulina Lantus,hormona,20,22.0,440.0
P1760,2024-08-21,C166,F004,Remdesivir,antiviral,85,400.0,34000.0
P1761,2024-04-20,C153,F004,Remdesivir,antiviral,57,400.0,22800.0
P1762,2023-09-29,C044,F002,Amoxicilina,antibiótico,58,0.3,17.4
P1763,2023-12-13,C098,F002,Amoxicilina,antibiótico,28,0.3,8.4
P1764,2024-04-09,C199,F007,Metformina,antidiabético,41,0.18,7.38
P1765,2021-04-30,C099,F001,Insulina Lantus,hormona,52,22.0,1144.0
P1766,2023-07-14,C120,F003,Ventolin,broncodilatador,30,4.75,142.5
P1767,2023-04-09,C013,F003,Ventolin,broncodilatador,70,4.75,332.5
P1768,2021-12-23,C053,F002,Amoxicilina,antibiótico,31,0.3,9.3
P1769,2022-07-23,C034,F001,Insulina Lantus,hormona,91,22.0,2002.0
P1770,2024-10-10,C121,F007,Metformina,antidiabético,46,0.18,8.28
P1771,2023-03-17,C154,F003,Ventolin,broncodilatador,86,4.75,408.5
P1772,2023-02-02,C080,F002,Amoxicilina,antibiótico,65,0.3,19.5
P1773,2024-06-03,C142,F003,Ventolin,broncodilatador,24,4.75,114.0
P1774,2024-05-24,C001,F005,Paracetamol,analgésico,82,0.15,12.3
P1775,2021-05-07,C191,F003,Ventolin,broncodilatador,164,4.75,779.0
P1776,2021-02-28,C053,F002,Amoxicilina,antibiótico,19,0.3,5.7
P1777,2022-06-18,C030,F007,Metformina,antidiabético,66,0.18,11.88
P1778,2021-08-12,C043,F004,Remdesivir,antiviral,27,400.0,10800.0
P1779,2023-01-13,C163,F002,Amoxicilina,antibiótico,5,0.3,1.5
P1780,2023-03-26,C098,F001,Insulina Lantus,hormona,14,22.0,308.0
P1781,2023-10-20,C105,F003,Ventolin,broncodilatador,36,4.75,171.0
P1782,2022-08-18,C102,F006,Augmentine,antibiótico,21,0.45,9.45
P1783,2021-03-25,C027,F005,Paracetamol,analgésico,93,0.15,13.95
P1784,2021-06-01,C142,F004,Remdesivir,antiviral,10,400.0,4000.0
P1785,2021-06-11,C066,F004,Remdesivir,antiviral,66,400.0,26400.0
P1786,2021-08-16,C170,F005,Paracetamol,analgésico,11,0.15,1.65
P1787,2024-04-17,C178,F003,Ventolin,broncodilatador,56,4.75,266.0
P1788,2024-09-14,C189,F005,Paracetamol,analgésico,70,0.15,10.5
P1789,2023-07-14,C105,F005,Paracetamol,analgésico,11,0.15,1.65
P1790,2023-06-04,C079,F007,Metformina,antidiabético,102,0.18,18.36
P1791,2021-11-24,C116,F007,Metformina,antidiabético,20,0.18,3.6
P1792,2021-02-27,C021,F006,Augmentine,antibiótico,50,0.45,22.5
P1793,2024-09-10,C020,F005,Paracetamol,analgésico,96,0.15,14.4
P1794,2021-02-14,C002,F005,Paracetamol,analgésico,25,0.15,3.75
P1795,2023-11-12,C012,F007,Metformina,antidiabético,85,0.18,15.3
P1796,2024-08-29,C006,F005,Paracetamol,analgésico,39,0.15,5.85
P1797,2024-07-30,C019,F002,Amoxicilina,antibiótico,64,0.3,19.2
P1798,2023-03-20,C031,F001,Insulina Lantus,hormona,1,22.0,22.0
P1799,2023-02-14,C016,F003,Ventolin,broncodilatador,21,4.75,99.75
P1800,2024-04-30,C030,F005,Paracetamol,analgésico,58,0.15,8.7
P1801,2022-07-13,C028,F006,Augmentine,antibiótico,6,0.45,2.7
P1802,2021-02-15,C123,F003,Ventolin,broncodilatador,7,4.75,33.25
P1803,2022-11-16,C012,F006,Augmentine,antibiótico,73,0.45,32.85
P1804,2024-09-21,C009,F005,Paracetamol,analgésico,34,0.15,5.1
P1805,2022-03-09,C033,F005,Paracetamol,analgésico,149,0.15,22.35
P1806,2022-12-11,C019,F005,Paracetamol,analgésico,74,0.15,11.1
P1807,2021-11-21,C153,F003,Ventolin,broncodilatador,60,4.75,285.0
P1808,2021-07-07,C183,F001,Insulina Lantus,hormona,81,22.0,1782.0
P1809,2023-05-28,C155,F005,Paracetamol,analgésico,94,0.15,14.1
P1810,2022-05-19,C170,F007,Metformina,antidiabético,3,0.18,0.54
P1811,2022-01-09,C104,F005,Paracetamol,analgésico,26,0.15,3.9
P1812,2024-09-04,C129,F003,Ventolin,broncodilatador,16,4.75,76.0
P1813,2023-09-17,C152,F006,Augmentine,antibiótico,84,0.45,37.8
P1814,2021-09-21,C168,F001,Insulina Lantus,hormona,90,22.0,1980.0
P1815,2023-04-02,C153,F003,Ventolin,broncodilatador,84,4.75,399.0
P1816,2023-10-19,C185,F004,Remdesivir,antiviral,100,400.0,40000.0
P1817,2022-05-19,C036,F003,Ventolin,broncodilatador,148,4.75,703.0
P1818,2021-03-29,C033,F003,Ventolin,broncodilatador,155,4.75,736.25
P1819,2023-07-08,C006,F001,Insulina Lantus,hormona,38,22.0,836.0
P1820,2022-04-29,C200,F001,Insulina Lantus,hormona,23,22.0,506.0
P1821,2022-09-14,C156,F006,Augmentine,antibiótico,30,0.45,13.5
P1822,2024-10-04,C158,F002,Amoxicilina,antibiótico,78,0.3,23.4
P1823,2023-03-10,C130,F003,Ventolin,broncodilatador,72,4.75,342.0
P1824,2021-09-27,C198,F001,Insulina Lantus,hormona,68,22.0,1496.0
P1825,2022-02-01,C116,F004,Remdesivir,antiviral,16,400.0,6400.0
P1826,2021-05-11,C163,F005,Paracetamol,analgésico,10,0.15,1.5
P1827,2024-07-24,C088,F005,Paracetamol,analgésico,74,0.15,11.1
P1828,2023-02-10,C087,F003,Ventolin,broncodilatador,49,4.75,232.75
P1829,2021-01-03,C057,F001,Insulina Lantus,hormona,33,22.0,726.0
P1830,2022-12-02,C079,F007,Metformina,antidiabético,81,0.18,14.58
P1831,2024-10-30,C083,F007,Metformina,antidiabético,67,0.18,12.06
P1832,2024-12-18,C132,F003,Ventolin,broncodilatador,1,4.75,4.75
P1833,2021-08-22,C146,F003,Ventolin,broncodilatador,78,4.75,370.5
P1834,2022-04-02,C129,F001,Insulina Lantus,hormona,1,22.0,22.0
P1835,2022-10-22,C105,F005,Paracetamol,analgésico,40,0.15,6.0
P1836,2021-09-11,C183,F005,Paracetamol,analgésico,72,0.15,10.8
P1837,2021-06-04,C141,F002,Amoxicilina,antibiótico,94,0.3,28.2
P1838,2021-11-26,C066,F002,Amoxicilina,antibiótico,61,0.3,18.3
P1839,2023-12-26,C009,F003,Ventolin,broncodilatador,50,4.75,237.5
P1840,2021-04-08,C053,F006,Augmentine,antibiótico,7,0.45,3.15
P1841,2023-01-13,C174,F001,Insulina Lantus,hormona,47,22.0,1034.0
P1842,2022-09-11,C148,F001,Insulina Lantus,hormona,1,22.0,22.0
P1843,2024-06-13,C075,F007,Metformina,antidiabético,34,0.18,6.12
P1844,2023-01-17,C083,F004,Remdesivir,antiviral,79,400.0,31600.0
P1845,2021-02-20,C171,F003,Ventolin,broncodilatador,40,4.75,190.0
P1846,2022-04-11,C184,F001,Insulina Lantus,hormona,15,22.0,330.0
P1847,2023-10-21,C088,F003,Ventolin,broncodilatador,77,4.75,365.75
P1848,2022-04-24,C011,F003,Ventolin,broncodilatador,138,4.75,655.5
P1849,2024-07-02,C001,F003,Ventolin,broncodilatador,83,4.75,394.25
P1850,2024-06-27,C022,F006,Augmentine,antibiótico,104,0.45,46.8
P1851,2024-10-25,C014,F004,Remdesivir,antiviral,5,400.0,2000.0
P1852,2021-01-19,C026,F005,Paracetamol,analgésico,114,0.15,17.1
P1853,2021-05-03,C055,F007,Metformina,antidiabético,12,0.18,2.16
P1854,2024-10-30,C140,F004,Remdesivir,antiviral,23,400.0,9200.0
P1855,2023-02-08,C157,F007,Metformina,antidiabético,79,0.18,14.22
P1856,2023-05-04,C190,F007,Metformina,antidiabético,9,0.18,1.62
P1857,2021-11-15,C016,F004,Remdesivir,antiviral,12,400.0,4800.0
P1858,2022-11-22,C006,F002,Amoxicilina,antibiótico,37,0.3,11.1
P1859,2023-06-12,C137,F002,Amoxicilina,antibiótico,49,0.3,14.7
P1860,2021-01-24,C026,F001,Insulina Lantus,hormona,77,22.0,1694.0
P1861,2021-08-30,C095,F003,Ventolin,broncodilatador,67,4.75,318.25
P1862,2022-11-15,C189,F003,Ventolin,broncodilatador,72,4.75,342.0
P1863,2023-11-27,C093,F006,Augmentine,antibiótico,40,0.45,18.0
P1864,2024-02-08,C159,F003,Ventolin,broncodilatador,67,4.75,318.25
P1865,2022-08-02,C071,F004,Remdesivir,antiviral,41,400.0,16400.0
P1866,2024-10-02,C172,F007,Metformina,antidiabético,15,0.18,2.7
P1867,2022-03-17,C139,F007,Metformina,antidiabético,102,0.18,18.36
P1868,2021-09-29,C041,F002,Amoxicilina,antibiótico,28,0.3,8.4
P1869,2022-10-25,C092,F001,Insulina Lantus,hormona,15,22.0,330.0
P1870,2024-10-03,C080,F004,Remdesivir,antiviral,86,400.0,34400.0
P1871,2024-02-12,C054,F002,Amoxicilina,antibiótico,75,0.3,22.5
P1872,2022-09-23,C161,F001,Insulina Lantus,hormona,65,22.0,1430.0
P1873,2021-03-18,C055,F003,Ventolin,broncodilatador,9,4.75,42.75
P1874,2022-06-20,C086,F006,Augmentine,antibiótico,38,0.45,17.1
P1875,2024-06-29,C138,F004,Remdesivir,antiviral,46,400.0,18400.0
P1876,2022-10-12,C008,F006,Augmentine,antibiótico,59,0.45,26.55
P1877,2021-07-24,C181,F006,Augmentine,antibiótico,27,0.45,12.15
P1878,2021-03-15,C057,F001,Insulina Lantus,hormona,55,22.0,1210.0
P1879,2021-10-04,C013,F007,Metformina,antidiabético,39,0.18,7.02
P1880,2024-02-14,C154,F004,Remdesivir,antiviral,96,400.0,38400.0
P1881,2022-01-05,C043,F007,Metformina,antidiabético,19,0.18,3.42
P1882,2023-08-03,C192,F005,Paracetamol,analgésico,84,0.15,12.6
P1883,2021-08-09,C181,F007,Metformina,antidiabético,12,0.18,2.16
P1884,2021-09-21,C046,F003,Ventolin,broncodilatador,20,4.75,95.0
P1885,2021-12-17,C132,F003,Ventolin,broncodilatador,1,4.75,4.75
P1886,2023-07-05,C131,F005,Paracetamol,analgésico,12,0.15,1.8
P1887,2024-02-08,C150,F004,Remdesivir,antiviral,86,400.0,34400.0
P1888,2021-04-30,C052,F004,Remdesivir,antiviral,27,400.0,10800.0
P1889,2024-11-09,C199,F002,Amoxicilina,antibiótico,37,0.3,11.1
P1890,2024-10-14,C054,F005,Paracetamol,analgésico,92,0.15,13.8
P1891,2021-02-25,C012,F005,Paracetamol,analgésico,117,0.15,17.55
P1892,2024-07-31,C195,F003,Ventolin,broncodilatador,32,4.75,152.0
P1893,2023-07-25,C069,F007,Metformina,antidiabético,81,0.18,14.58
P1894,2021-05-07,C140,F007,Metformina,antidiabético,21,0.18,3.78
P1895,2022-06-18,C131,F002,Amoxicilina,antibiótico,18,0.3,5.4
P1896,2024-03-13,C009,F004,Remdesivir,antiviral,37,400.0,14800.0
P1897,2022-08-24,C105,F006,Augmentine,antibiótico,33,0.45,14.85
P1898,2022-06-21,C037,F001,Insulina Lantus,hormona,40,22.0,880.0
P1899,2024-05-15,C014,F004,Remdesivir,antiviral,28,400.0,11200.0
P1900,2022-03-06,C161,F004,Remdesivir,antiviral,80,400.0,32000.0
P1901,2022-11-02,C111,F003,Ventolin,broncodilatador,86,4.75,408.5
P1902,2023-11-05,C057,F006,Augmentine,antibiótico,42,0.45,18.9
P1903,2022-08-12,C007,F006,Augmentine,antibiótico,47,0.45,21.15
